SKU,Produk,Group,Stok Berjalan, Harga Beli ,Nilai Stok (Rp),Stok Bln-1,Stok Bln-2,Cilandak,Karang Tengah,Cinere,Jagakarsa,Pondok Pinang,Umur Stok,Rekomendasi Aging
el194,Dovpo Vee 2 Panda 200W Mod - Red,Electrical Mods,1,"  420,000 "," Rp 420,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
el191,Dovpo Vee 2 Panda 200W Mod - Orange,Electrical Mods,1,"  420,000 "," Rp 420,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt284,909 Modify Drip Tip Type 1 Squere - Lime,Drip Tips And Caps,3,"  140,000 "," Rp 420,000 ",3,3,1,1,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt277,909 Modify Drip Tip Type 2 Rectangle - Lime,Drip Tips And Caps,3,"  140,000 "," Rp 420,000 ",3,3,1,1,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc210,Voopoo TPP Platform Coil - TPP DM1 0.15 Ohm,Coil,15,"  27,362 "," Rp 410,437 ",15,15,3,3,3,3,3,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc292,Lost Vape UB Mini Platform Coil - S1 0.8 Ohm,Coil,20,"  20,512 "," Rp 410,244 ",20,20,0,5,5,5,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
st576,Voopoo Argus XT Mod 100W - Lime Green,SALE DEVICE POD,1,"  410,000 "," Rp 410,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
SN569,"Traves Series Salt Nic 2026 - 30ml,12mg Tropical Punch",SALT NIC 2026,6,"  67,742 "," Rp 406,452 ",0,2,0,2,2,2,0,Aged ~2 bln,Clearance 20-40% / bundling
SN568,"Traves Series Salt Nic 2026 - 30ml,12mg Icy Honeydew Peachy",SALT NIC 2026,6,"  67,742 "," Rp 406,452 ",0,2,0,2,2,2,0,Aged ~2 bln,Clearance 20-40% / bundling
SN567,"Traves Series Salt Nic 2026 - 30ml,12mg Apple Breezing",SALT NIC 2026,6,"  67,742 "," Rp 406,452 ",0,2,0,2,2,2,0,Aged ~2 bln,Clearance 20-40% / bundling
st496,Aspire Minican V2 Pods System - Lime Green,SALE DEVICE POD,3,"  135,000 "," Rp 405,000 ",3,3,0,1,1,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st495,Aspire Minican V2 Pods System - Lavender Purple,SALE DEVICE POD,3,"  135,000 "," Rp 405,000 ",3,3,0,1,1,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st493,Aspire Minican V2 Pods System - Amber Yellow,SALE DEVICE POD,3,"  135,000 "," Rp 405,000 ",3,3,0,1,1,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
RCRAFT170,"2026 - Liquid Paradewa Creamy Pods Friendly - 30ml,15mg Oatdin",RCRAFT 30ML 2026,6,"  67,500 "," Rp 405,000 ",0,2,0,2,2,2,0,Aged ~2 bln,Clearance 20-40% / bundling
rc125,Artha Pod Mod Empty Cartridge - Bright Black,Cartridge,9,"  45,000 "," Rp 405,000 ",9,9,0,2,3,2,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc139,Voopoo Drag Nano 2 Cartridge - 1.2 Ohm,Cartridge,16,"  25,209 "," Rp 403,342 ",16,16,3,3,4,3,3,Aged ≥ 3 bln,Clearance 20-40% / bundling
st669,Voopoo Vmate Infinity Edition 900mAh 17W - Fancy Purple,SALE DEVICE POD,2,"  200,000 "," Rp 400,000 ",2,2,1,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda49,Alexa Z Dual RDA 24mm - Stainless Steel,RDA,1,"  400,000 "," Rp 400,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops1/724,Joiway X1 Pod Kit 1100mAh - Baby Blue,Open Pod System,2,"  200,000 "," Rp 400,000 ",2,2,1,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
el256,VapX Meteor 510 Box Mod 80W 2000mAh - Stardust Gray,SALE DEVICE MOD,1,"  400,000 "," Rp 400,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc192,San AIO Button Set - Purple,Parts Units,4,"  100,000 "," Rp 400,000 ",4,4,1,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc190,San AIO Button Set - Orange,Parts Units,4,"  100,000 "," Rp 400,000 ",4,4,1,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc189,San AIO Button Set - Green,Parts Units,4,"  100,000 "," Rp 400,000 ",4,4,1,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc128,Vandy Vape Pulse Vessel Kit - Gunmetal,Parts Units,1,"  400,000 "," Rp 400,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc109,Nitrous Beauty Ring And AF Ring - Black,Parts Units,4,"  100,000 "," Rp 400,000 ",4,4,1,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc63,EIR Pod Coil - P3 01 0.8 Ohm,Coil,15,"  26,666 "," Rp 399,990 ",15,15,2,3,4,3,3,Aged ≥ 3 bln,Clearance 20-40% / bundling
bt29,"R Power Green Eco 18650 2200mAh 25A - 2200mAh,25A",Battery,12,"  33,020 "," Rp 396,241 ",12,12,4,0,4,4,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ap19,Sturdy x Lyon'K Pouch Fot Dot AIO - Thumbprint Yellow,Apparel,1,"  395,000 "," Rp 395,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ap18,Sturdy x Lyon'K Pouch Fot Dot AIO - Thumbprint Rasta,Apparel,1,"  395,000 "," Rp 395,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ap17,Sturdy x Lyon'K Pouch Fot Dot AIO - Thumbprint Mono,Apparel,1,"  395,000 "," Rp 395,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ap16,Sturdy x Lyon'K Pouch Fot Dot AIO - Marble Lava,Apparel,1,"  395,000 "," Rp 395,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ap12,Sturdy x Lyon'K Pouch Fot Dot AIO - Digicamo Orange,Apparel,1,"  395,000 "," Rp 395,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ap10,Sturdy x Lyon'K Pouch Fot Dot AIO - Digicamo Grey,Apparel,1,"  395,000 "," Rp 395,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc155,Veepon Tita RBA - Stainless Steel,Parts Units,1,"  395,000 "," Rp 395,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
pre25,Jobrelo x Fatriio - Single Coil - 0.40 Ohm,Wire,9,"  43,525 "," Rp 391,729 ",9,9,1,4,2,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1329,Aspire Fluffi Pod Kit 20W 1500mAh - Purple,Pod System,2,"  195,000 "," Rp 390,000 ",2,2,0,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1326,Aspire Fluffi Pod Kit 20W 1500mAh - Blue,Pod System,2,"  195,000 "," Rp 390,000 ",3,2,0,1,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1094,Hannya Airtok Mythical Pod Kit SE - Samurai,SALE DEVICE POD,3,"  130,000 "," Rp 390,000 ",3,3,0,1,1,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1091,Hannya Airtok Mythical Pod Kit SE - Fujin,SALE DEVICE POD,3,"  130,000 "," Rp 390,000 ",3,3,0,1,1,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1076,Hannya Airtok Pod SE 650mAh - Myth Barong,SALE DEVICE POD,3,"  130,000 "," Rp 390,000 ",3,3,0,1,1,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc152,Aspire BP Mesh Coil - 0.3 Ohm,Coil,15,"  26,000 "," Rp 390,000 ",15,15,0,5,5,5,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops221/1224,Lost Vape Ursa Baby 3 Pod Kit - Oak Wood,Open Pod System,2,"  195,000 "," Rp 390,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
el623,Lost Vape Centaurus M100 Reguler Edition - Knight Black,Electrical Mods,1,"  390,000 "," Rp 390,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt19,dOs Bell Cap RTA By Q2 Design x Advken - Clear,Drip Tips And Caps,6,"  65,000 "," Rp 390,000 ",6,6,2,2,0,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
cot01,Monster Cotton - Reguler,Cotton,26,"  15,000 "," Rp 390,000 ",26,26,5,5,5,6,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
el102,Lost Vape Centaurus Q200 Box Mod - CF Sierra Blue,SALE DEVICE MOD,1,"  380,000 "," Rp 380,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st407,Druga Foxy Pod 500mAh - Brown,SALE DEVICE POD,3,"  125,000 "," Rp 375,000 ",3,3,0,2,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st405,Druga Foxy Pod 500mAh - Black,SALE DEVICE POD,3,"  125,000 "," Rp 375,000 ",3,3,0,2,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc245,Lost Vape Ursa UB Lite Mesh Coil - L6 1.0 Ohm,Coil,15,"  25,000 "," Rp 375,000 ",15,15,5,4,4,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt268,Famles Drip Tip Titanium Vibranium 510 - Electrify,Drip Tips And Caps,1,"  375,000 "," Rp 375,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
co140,Asvape Hita Replacement Coil - DTL Mesh 0.5 Ohm,Coil,15,"  25,000 "," Rp 375,000 ",15,15,0,5,0,5,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
bb3,Billet Box Metal Decal Sticker - Silver,Superior,3,"  125,000 "," Rp 375,000 ",3,3,1,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
bb2,Billet Box Metal Decal Sticker - Gold,Superior,3,"  125,000 "," Rp 375,000 ",3,3,1,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
bb1,Billet Box Metal Decal Sticker - Black,Superior,3,"  125,000 "," Rp 375,000 ",3,3,1,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1093,Hannya Airtok Mythical Pod Kit SE - Raijin,SALE DEVICE POD,3,"  124,923 "," Rp 374,769 ",3,3,0,1,1,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st975,Nevoks APX C1 Pod System 30W - Snow Mountain,SALE DEVICE POD,2,"  185,000 "," Rp 370,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st974,Nevoks APX C1 Pod System 30W - Summer Waves,SALE DEVICE POD,2,"  185,000 "," Rp 370,000 ",2,2,0,1,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st972,Nevoks APX C1 Pod System 30W - Flowing Night,SALE DEVICE POD,2,"  185,000 "," Rp 370,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st971,Nevoks APX C1 Pod System 30W - Crystal Purple,SALE DEVICE POD,2,"  185,000 "," Rp 370,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st970,Nevoks APX C1 Pod System 30W - Blush Pink,SALE DEVICE POD,2,"  185,000 "," Rp 370,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st449,EIR Pod Kit 18W 800mAh - Legend Black,SALE DEVICE POD,2,"  185,000 "," Rp 370,000 ",2,2,0,0,1,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta214,asMODus Anani V2 MTL RTA x D121 - Silver Matte,SALE RTA,1,"  370,000 "," Rp 370,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
el231,Dovpo MVV2 JR57 Edition Mod 280W - Acrobatics Edition,SALE DEVICE MOD,1,"  370,000 "," Rp 370,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1075,Hannya Airtok Pod SE 650mAh - Mecha Onia,SALE DEVICE POD,3,"  121,333 "," Rp 364,000 ",3,3,0,1,1,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1077,Hannya Airtok Pod SE 650mAh - Year of Rabbit,SALE DEVICE POD,3,"  121,080 "," Rp 363,241 ",3,3,0,1,1,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB6,"Lunar Ice Cream Series Japanese Cukai 2025 - 60ml,6mg",Freebase 2025,3,"  120,968 "," Rp 362,903 ",3,3,2,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1162,Lost Vape Ursa Baby 2 900mAh - Joy Green x Pixel Role,Pod System,2,"  180,000 "," Rp 360,000 ",2,2,1,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
SN555,"Ommo One Fruity Series Salt Nic - 30ml,15mg Melon",SALT NIC 2026,6,"  60,000 "," Rp 360,000 ",0,2,0,2,2,2,0,Aged ~2 bln,Clearance 20-40% / bundling
rc94,SMok RPM Empty Cartridge Coil Nord Version - Black,Cartridge,12,"  30,000 "," Rp 360,000 ",12,12,3,3,0,3,3,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc394,Sweet And Smooth Shark Cartridge - 0.6 Ohm,Cartridge,18,"  20,000 "," Rp 360,000 ",18,18,6,4,2,6,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc361,MKMODS Panel Dot AIO V2 Different - Black,Parts Units,2,"  180,000 "," Rp 360,000 ",2,2,1,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB114,"SUX V1 Blueberry Choux Cukai 2025 - 60ml,3mg",Freebase 2025,3,"  118,548 "," Rp 355,645 ",3,3,0,2,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1411,Asmodus Minikin Pod Kit 2000mAh - Gunmetal,Pod System,1,"  350,000 "," Rp 350,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1410,Asmodus Minikin Pod Kit 2000mAh - Black,Pod System,1,"  350,000 "," Rp 350,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops82/824,Aspire Cloudflask X Pod Kit - Azure,Open Pod System,1,"  350,000 "," Rp 350,000 ",2,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc326,SXK DotMOBB RBA Tank - Stainless Steel,Parts Units,1,"  350,000 "," Rp 350,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc325,SXK DotMOBB RBA Tank - Gold,Parts Units,1,"  350,000 "," Rp 350,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc130,Vandy Vape Pulse Vessel Kit - Stainless Steel,Parts Units,1,"  350,000 "," Rp 350,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta212,asMODus Anani V2 MTL RTA x D121 - Black,SALE RTA,1,"  345,000 "," Rp 345,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops97/924,Sweet And Smooth ROLV Rocket Pod System 30W 1000mAh - Grey,Open Pod System,3,"  115,000 "," Rp 345,000 ",3,3,0,0,1,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops96/924,Sweet And Smooth ROLV Rocket Pod System 30W 1000mAh - Gold,Open Pod System,3,"  115,000 "," Rp 345,000 ",3,3,2,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB57,"Friends And Enemies Cukai 2025 - 60ml,6mg",Freebase 2025,3,"  115,000 "," Rp 345,000 ",3,3,2,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st862,Uwell Aeglos P1 80W Pod Mod Kit - Wine Red,SALE DEVICE MOD,1,"  340,000 "," Rp 340,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st861,Uwell Aeglos P1 80W Pod Mod Kit - Saddle Tan,SALE DEVICE MOD,1,"  340,000 "," Rp 340,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st860,Uwell Aeglos P1 80W Pod Mod Kit - Reddish Brown,SALE DEVICE MOD,1,"  340,000 "," Rp 340,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st858,Uwell Aeglos P1 80W Pod Mod Kit - Dark Blue,SALE DEVICE MOD,1,"  340,000 "," Rp 340,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1277,Hannya Nano Pod 900mAh - Clear Lake,SALE DEVICE POD,2,"  170,000 "," Rp 340,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1276,Hannya Nano Pod 900mAh - Agate Green,SALE DEVICE POD,2,"  170,000 "," Rp 340,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda453,Wasp Nano RDA Plus 24mm - Noisy Green,SALE RDA,2,"  170,000 "," Rp 340,000 ",2,2,0,1,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc414,Voopoo PNP X DTL Catridge No Adaptor - Gray,Cartridge,8,"  42,500 "," Rp 340,000 ",8,8,2,2,0,2,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc413,Voopoo PNP X DTL Catridge No Adaptor - Black,Cartridge,8,"  42,500 "," Rp 340,000 ",9,9,2,1,1,2,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc282,Vapor Bucks Free SX Pod OCC Coil - 1.0 Ohm,Coil,20,"  17,000 "," Rp 340,000 ",20,20,0,5,5,5,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
el295,Wotofo MDUra Box Mod 200W - Orange King Kong,SALE DEVICE MOD,1,"  340,000 "," Rp 340,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ch03,Nitecore UM2 Charger - 2 Slot,Charger,2,"  170,000 "," Rp 340,000 ",2,2,0,0,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc164,AN RDA V2 AFC Ring - Matte Gunmetal,Parts Units,2,"  170,000 "," Rp 340,000 ",2,2,1,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc10,SXK - Resin Door For Billet Box - Blue,Parts Units,2,"  170,000 "," Rp 340,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda75,Nitrous RDA 24mm With Tank - Violetta,RDA,1,"  335,000 "," Rp 335,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda443,Nitrous RDA 24mm With Tank - Yellow Jacket,RDA,1,"  335,000 "," Rp 335,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
el93,Vaporesso GEN S 220W TC Box Mod - Gold,SALE DEVICE MOD,1,"  335,000 "," Rp 335,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc211,Voopoo TPP Platform Coil - TPP DM2 0.2 Ohm,Coil,12,"  27,519 "," Rp 330,224 ",12,12,3,3,0,3,3,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda33,Oris RDA 24mm Dual Bottom Airflow - Gunmetal,SALE RDA,1,"  330,000 "," Rp 330,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct60,Uwell Yearn Neat 2 Cartridge - 0.9 Ohm,Cartridge,11,"  30,000 "," Rp 330,000 ",11,11,3,2,2,2,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct324,Voopoo Vinci 3 Empty Cartridge - 4ml,Cartridge,11,"  30,000 "," Rp 330,000 ",11,11,2,2,3,2,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc60,Artha Pod Mod Adapter - Standard,Parts Units,6,"  54,688 "," Rp 328,125 ",6,6,0,2,2,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st660,SMok Thallo S Pod Mod Kit 100W - Fluid Gold,SALE DEVICE POD,1,"  320,000 "," Rp 320,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st659,SMok Thallo S Pod Mod Kit 100W - Fluid Blue,SALE DEVICE POD,1,"  320,000 "," Rp 320,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st658,SMok Thallo S Pod Mod Kit 100W - Fluid Black Red,SALE DEVICE POD,1,"  320,000 "," Rp 320,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st268,Avocado AIO 1600mAh 40W - Charcoal Grey,All In One System,2,"  160,000 "," Rp 320,000 ",2,2,0,1,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st267,Avocado AIO 1600mAh 40W - Avocado Green,All In One System,2,"  160,000 "," Rp 320,000 ",2,2,0,1,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st197,Uwell Caliburn Tenet Koko Pod System 18W 950Mah - Red And Black,SALE DEVICE POD,1,"  320,000 "," Rp 320,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1231,IYKYK Pod Kit 900mAh - Red,SALE DEVICE POD,1,"  320,000 "," Rp 320,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1230,IYKYK Pod Kit 900mAh - Lemon,SALE DEVICE POD,1,"  320,000 "," Rp 320,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1229,IYKYK Pod Kit 900mAh - Fuchsia,SALE DEVICE POD,1,"  320,000 "," Rp 320,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ls247,Husky Bundling Argus G2 Mini 30ml 30mg Cukai 2024 - Yoggi Doggi,Open Pod System,2,"  160,000 "," Rp 320,000 ",2,2,1,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ls243,Husky Bundling Argus G2 Mini 30ml 30mg Cukai 2024 - Sweet Buckshot,Open Pod System,2,"  160,000 "," Rp 320,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ls238,Husky Bundling Argus G2 Mini 30ml 30mg Cukai 2024 - Mint Wind,Open Pod System,2,"  160,000 "," Rp 320,000 ",2,2,1,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
co66,Phoenix Wire Ni80 - 3M - 30Awg,Wire,16,"  20,000 "," Rp 320,000 ",16,16,0,5,6,0,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc113,Nitrous Beauty Ring And AF Ring - Gold,Parts Units,4,"  80,000 "," Rp 320,000 ",4,4,2,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc109,Upods Cube Coil - Mesh 0.3 Ohm,Coil,12,"  26,400 "," Rp 316,800 ",12,12,5,7,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
USA40,"Fruit Monster Blueberry Raspberry Cukai 2025 - 60ml,3mg",USA 60ml 2025,2,"  155,000 "," Rp 310,000 ",2,2,0,1,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st856,Vapefly Galaxies Starter Kit 30W 950mah - Brown,SALE DEVICE MOD,1,"  310,000 "," Rp 310,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st853,Vapefly Galaxies Starter Kit 30W 950mah - Black,SALE DEVICE MOD,1,"  310,000 "," Rp 310,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st432,Voopoo Drag Q Pod 1250mAh - Classic Red,All In One System,1,"  310,000 "," Rp 310,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st185,Dotmod Dotpod Nano Pod Kit - Orange,Pod System 2025,1,"  310,000 "," Rp 310,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1146,Voopoo Drag H40 AIO 1500mAh - Pink,All In One System,1,"  310,000 "," Rp 310,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1145,Voopoo Drag H40 AIO 1500mAh - Modern Red,All In One System,1,"  310,000 "," Rp 310,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta351,Eclipse Yachtvape Dual RTA 24mm - SS,RTA,1,"  310,000 "," Rp 310,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops105/924,Sweet And Smooth Shark Pod System 1000mAh - Purple,Open Pod System,2,"  155,000 "," Rp 310,000 ",2,2,1,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc321,SXK Dot AIO Sturdy Kit 2 Panel - Black Susco,Parts Units,1,"  310,000 "," Rp 310,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc71,OXVA Velocity Unipro Coil - 0.15 Ohm,Coil,11,"  28,000 "," Rp 308,000 ",11,11,5,0,4,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st617,Voopoo Drag S 2500mAh 60W Pod Kit - Marsala,All In One System,1,"  305,000 "," Rp 305,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops238/0125,Foom X Pod Bundling Liquid Brilliant Gold 15ml - Icy Berry,Open Pod System,2,"  150,500 "," Rp 301,000 ",2,2,0,1,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops237/0125,Foom X Pod Bundling Liquid Brilliant Gold 15ml - Iced Tea,Open Pod System,2,"  150,500 "," Rp 301,000 ",3,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wr08,TRML Wrap Battery 18650 - Sticker Colorfull,Parts Units,3,"  100,000 "," Rp 300,000 ",3,3,1,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st896,KUGA Rocketman Pod System 580mAh - Black,SALE DEVICE POD,2,"  150,000 "," Rp 300,000 ",2,2,0,0,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st686,Uwell Caliburn Tenet Pod System 16W 750Mah - Copper Red,SALE DEVICE POD,1,"  300,000 "," Rp 300,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st615,Voopoo Drag X 80W Pod Mod Kit - Iron Knight,SALE DEVICE MOD,1,"  300,000 "," Rp 300,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st482,Voopoo Drag X 80W Pod Mod Kit - Mashup,SALE DEVICE MOD,1,"  300,000 "," Rp 300,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st481,Voopoo Drag X 80W Pod Mod Kit - Marsala,SALE DEVICE MOD,1,"  300,000 "," Rp 300,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
